# time_ps largest_cluster_rg_nm
165000.000000 5.5939569143
166000.000000 6.0206088419
167000.000000 8.9537950208
168000.000000 7.2581886266
169000.000000 6.0330352005
170000.000000 13.5811079924
171000.000000 8.7587841806
172000.000000 4.6608359570
173000.000000 5.6643262421
174000.000000 8.2230718010
175000.000000 6.0376572242
176000.000000 8.0416797772
177000.000000 5.3253653976
178000.000000 6.6297497779
179000.000000 6.0471502393
180000.000000 7.3526953662
181000.000000 12.6188768769
182000.000000 7.5076703313
183000.000000 7.0546663456
184000.000000 7.9622504727
185000.000000 9.7540799825
186000.000000 6.0369864496
187000.000000 4.7604468364
188000.000000 5.0136171108
189000.000000 5.6281756639
190000.000000 6.5691171569
191000.000000 5.4918056181
192000.000000 5.9022392389
193000.000000 6.9036915186
194000.000000 4.1198393157
195000.000000 6.4777199695
196000.000000 3.9096797154
197000.000000 6.9324327062
198000.000000 6.9080558118
199000.000000 5.9508733062
200000.000000 6.3098219806
201000.000000 6.9990208022
202000.000000 7.1497069653
203000.000000 4.3381756682
204000.000000 3.7798039099
205000.000000 5.6817810792
206000.000000 7.3783788340
207000.000000 3.4997766673
208000.000000 3.5064339102
209000.000000 5.4715439863
210000.000000 3.5432633161
211000.000000 5.3370914132
212000.000000 5.6441059635
213000.000000 4.6775325148
214000.000000 5.1632507277
215000.000000 4.4529966312
216000.000000 3.8870218085
217000.000000 5.3912305236
218000.000000 6.2189833195
219000.000000 5.6702266467
220000.000000 5.7991798691
221000.000000 6.9205352075
222000.000000 8.7830521214
223000.000000 5.2657064176
224000.000000 7.3471800032
225000.000000 7.2106208862
226000.000000 6.7245353467
227000.000000 6.5941109971
228000.000000 6.4348947621
229000.000000 6.8745366620
230000.000000 7.0213700025
231000.000000 7.7996896101
232000.000000 7.4694531137
233000.000000 6.0876735995
234000.000000 7.4022689992
235000.000000 7.7152251963
236000.000000 6.3024574226
237000.000000 8.7830692154
238000.000000 6.1197562458
239000.000000 7.3329676323
240000.000000 6.3820176182
241000.000000 8.4613681509
242000.000000 9.0324366417
243000.000000 7.0013955812
244000.000000 8.6145797953
245000.000000 7.1328748360
246000.000000 6.7641124493
247000.000000 3.2034696614
248000.000000 7.0718123098
249000.000000 5.2264287178
250000.000000 4.9409578357
251000.000000 8.3439329841
252000.000000 6.0059677515
253000.000000 8.1048165961
254000.000000 8.3715315818
255000.000000 6.2493590505
256000.000000 6.1845915659
257000.000000 5.0819426009
258000.000000 5.0655999627
259000.000000 6.2389213066
260000.000000 6.7025161563
261000.000000 3.9282434024
262000.000000 6.5441955335
263000.000000 6.4042187605
264000.000000 4.9054809776
265000.000000 4.6522834143
266000.000000 5.1704656387
267000.000000 6.3434210593
268000.000000 6.5310423256
269000.000000 4.8018421852
270000.000000 7.2946951119
271000.000000 8.6011737493
272000.000000 4.8644301555
273000.000000 4.7420821862
274000.000000 4.2375631714
275000.000000 6.0790017021
276000.000000 6.2922773701
277000.000000 4.1551408423
278000.000000 6.8015676334
279000.000000 7.7628384811
280000.000000 4.4510104545
281000.000000 7.2986939287
282000.000000 4.3120968093
283000.000000 4.7512137643
284000.000000 6.2278949554
285000.000000 7.0113607779
286000.000000 10.2053832725
287000.000000 6.4551746740
288000.000000 5.9465819655
289000.000000 4.6690854814
290000.000000 4.7671461940
291000.000000 4.7165813650
292000.000000 6.4302003644
293000.000000 8.3259786322
294000.000000 6.0898444754
295000.000000 6.1812568309
296000.000000 8.4814763595
297000.000000 8.2015954397
298000.000000 6.7027302795
299000.000000 6.4686410345
300000.000000 6.2632181119
301000.000000 6.5314914825
302000.000000 5.9470371407
303000.000000 5.1994570026
304000.000000 5.5380326684
305000.000000 10.3931990562
306000.000000 17.2996549107
307000.000000 5.9551756107
308000.000000 9.2215441567
309000.000000 7.1661008007
310000.000000 5.9335222395
311000.000000 6.9140974514
312000.000000 5.1276594641
313000.000000 8.2377025291
314000.000000 6.5908616730
315000.000000 10.9127911786
316000.000000 5.7850247012
317000.000000 3.2236781184
318000.000000 4.9050320028
319000.000000 5.7271461800
320000.000000 11.1441525119
321000.000000 6.9828514205
322000.000000 8.6358247142
323000.000000 8.8943414001
324000.000000 9.2494457370
325000.000000 8.7293536421
326000.000000 7.3489303040
327000.000000 7.9142074190
328000.000000 9.1566439153
329000.000000 9.3658613442
330000.000000 8.9165846530
331000.000000 4.4002586006
332000.000000 9.9159000260
333000.000000 6.4817918207
334000.000000 6.4412895586
335000.000000 7.2109712627
336000.000000 9.6513876996
337000.000000 7.8555419913
338000.000000 7.4734403747
339000.000000 15.9145130531
340000.000000 8.2208328959
341000.000000 7.6865774861
342000.000000 7.1451925008
343000.000000 7.5249403700
344000.000000 6.5547966778
345000.000000 7.0977923085
346000.000000 6.9907515695
347000.000000 5.7236617985
348000.000000 8.0046973857
349000.000000 6.5739121224
350000.000000 7.4485834937
351000.000000 5.3258095304
352000.000000 5.0214439784
353000.000000 6.4557730828
354000.000000 6.4958901715
355000.000000 14.1290885259
356000.000000 13.2306955924
357000.000000 10.8755646806
358000.000000 11.5404927432
359000.000000 8.3536447637
360000.000000 10.1747877559
361000.000000 8.0888012954
362000.000000 8.9477513173
363000.000000 14.1981264561
364000.000000 9.8185312936
365000.000000 6.8272976234
366000.000000 8.4169248583
367000.000000 10.6845442083
368000.000000 10.8841399298
369000.000000 6.7147372147
370000.000000 9.5934366299
371000.000000 11.0025988759
372000.000000 10.7293537363
373000.000000 11.9613561198
374000.000000 5.6590139501
375000.000000 8.8952363490
376000.000000 6.9026788894
377000.000000 8.7785232404
378000.000000 10.0920748485
379000.000000 14.9544107592
380000.000000 8.8041278011
381000.000000 7.9490571911
382000.000000 8.0433663158
383000.000000 6.1958050997
384000.000000 3.4974308870
385000.000000 8.5906049500
386000.000000 4.9122022996
387000.000000 6.7087637293
388000.000000 6.1256624647
389000.000000 6.3868632975
390000.000000 6.6388383413
391000.000000 6.9429137992
392000.000000 10.5832990189
393000.000000 9.7785017645
394000.000000 7.1530985209
395000.000000 6.9474823133
396000.000000 7.7074516506
397000.000000 12.3624002493
398000.000000 12.1725637649
399000.000000 9.3937261667
400000.000000 13.2169408048
401000.000000 12.5120485709
402000.000000 6.1423941893
403000.000000 5.1380653922
404000.000000 9.6352854749
405000.000000 7.2311685173
406000.000000 5.9891113766
407000.000000 5.4552949606
408000.000000 4.1456748480
409000.000000 5.5685713711
410000.000000 5.7811402095
411000.000000 6.4714677620
412000.000000 5.5391381091
413000.000000 5.1269103679
414000.000000 4.5016503262
415000.000000 8.6737671578
416000.000000 5.1017806720
417000.000000 6.8533711463
418000.000000 4.8274560206
419000.000000 4.9280814460
420000.000000 5.1901417768
421000.000000 5.1636786501
422000.000000 6.2638070734
423000.000000 7.0041523560
424000.000000 5.2737709211
425000.000000 5.6017290173
426000.000000 4.7826699199
427000.000000 4.6058590505
428000.000000 4.7667869626
429000.000000 5.4679334458
430000.000000 5.3983968200
431000.000000 4.2756696791
432000.000000 5.3258138575
433000.000000 5.2517612083
434000.000000 4.7506128625
435000.000000 4.7183952926
436000.000000 5.0129871209
437000.000000 5.0393610717
438000.000000 3.9705396532
439000.000000 4.8834127668
440000.000000 4.7505976985
441000.000000 5.3079258338
442000.000000 4.8513173954
443000.000000 5.1619471439
444000.000000 3.6996016088
445000.000000 4.2728288684
446000.000000 4.8442426327
447000.000000 3.9883697259
448000.000000 5.2920140164
449000.000000 5.5570053575
450000.000000 4.1669985082
451000.000000 5.4243160417
452000.000000 4.7166749860
453000.000000 4.5988315715
454000.000000 5.0319743484
455000.000000 4.2886832579
456000.000000 4.2249618062
457000.000000 4.3395117716
458000.000000 4.3308712971
459000.000000 4.1953728960
460000.000000 3.5811064757
461000.000000 3.8280495787
462000.000000 4.9470778430
463000.000000 5.2873229792
464000.000000 4.8917078906
465000.000000 4.9296928408
466000.000000 7.8967084562
467000.000000 5.2143934923
468000.000000 5.7378137395
469000.000000 5.0997227986
470000.000000 4.5527653202
471000.000000 5.6978877882
472000.000000 5.3934240494
473000.000000 6.9656626686
474000.000000 6.8698646099
475000.000000 4.5176738488
476000.000000 4.4463434655
477000.000000 6.2001982713
478000.000000 6.7153855548
479000.000000 4.2064799664
480000.000000 4.3461069243
481000.000000 4.1363473214
482000.000000 4.8458715903
483000.000000 4.4568064119
484000.000000 5.7808319653
485000.000000 8.5167195376
486000.000000 5.0715660681
487000.000000 6.0213483183
488000.000000 4.8845059168
489000.000000 4.7485547085
490000.000000 4.0983795416
491000.000000 5.9215837776
492000.000000 5.3870163027
493000.000000 5.4355861480
494000.000000 5.5078564613
495000.000000 4.9470623340
496000.000000 4.1341175873
497000.000000 3.9591134115
498000.000000 6.2715696262
499000.000000 5.8165594087
500000.000000 4.0193131122
501000.000000 5.9797039984
502000.000000 5.6098889876
503000.000000 6.6025938282
504000.000000 4.2249389241
505000.000000 5.5072850089
506000.000000 4.0752304557
507000.000000 3.9098425268
508000.000000 5.7297544611
509000.000000 5.8117454940
510000.000000 7.0337373850
511000.000000 12.0998248721
512000.000000 6.5562479173
513000.000000 5.7234768798
514000.000000 5.5009035336
515000.000000 6.4819463792
516000.000000 7.4228985886
517000.000000 6.1662585687
518000.000000 6.1267169044
519000.000000 5.0749930211
520000.000000 5.6403377448
521000.000000 6.7307790794
522000.000000 6.5857649655
523000.000000 6.7511945746
524000.000000 7.2873994778
525000.000000 6.5315646945
526000.000000 8.7493863056
527000.000000 7.8411288796
528000.000000 8.2110862429
529000.000000 8.7670207130
530000.000000 6.8539542991
531000.000000 10.9465616667
532000.000000 6.9579102949
533000.000000 6.0367204041
534000.000000 5.4869483369
535000.000000 9.0699796976
536000.000000 5.6621551800
537000.000000 11.9215884948
538000.000000 9.3093273188
539000.000000 12.7793094897
540000.000000 11.0739017585
541000.000000 7.0257996029
542000.000000 7.8911995467
543000.000000 9.8660719015
544000.000000 6.5537284752
545000.000000 9.1404350309
546000.000000 7.5378024910
547000.000000 5.6338392777
548000.000000 8.3078513919
549000.000000 6.2360114295
550000.000000 11.7108251247
551000.000000 5.9614807604
552000.000000 7.7320763431
553000.000000 7.5125269278
554000.000000 10.8918373243
555000.000000 13.3609967696
556000.000000 8.1396465690
557000.000000 10.4056413277
558000.000000 7.9660447940
559000.000000 11.2375900203
560000.000000 9.5798786689
561000.000000 16.2316120596
562000.000000 13.7537053469
563000.000000 6.1253495895
564000.000000 7.9626067444
565000.000000 10.6763899306
566000.000000 8.9752135294
567000.000000 14.8895663287
568000.000000 9.6666627538
569000.000000 12.8980200937
570000.000000 6.3880886854
571000.000000 5.2673531801
572000.000000 5.8950249172
573000.000000 4.1270070286
574000.000000 8.9849935569
575000.000000 7.4490735479
576000.000000 9.9864555103
577000.000000 8.6013237495
578000.000000 6.9048439726
579000.000000 6.3869035607
580000.000000 7.9321793627
581000.000000 5.9941877166
582000.000000 8.0068024578
583000.000000 7.7388157252
584000.000000 8.9494661665
585000.000000 10.2079263243
586000.000000 7.3016234011
587000.000000 8.4491421379
588000.000000 8.8051112948
589000.000000 6.8887740425
590000.000000 7.2399849332
591000.000000 6.9480949018
592000.000000 6.5460807627
593000.000000 7.5678301589
594000.000000 9.9657019436
595000.000000 11.2585518556
596000.000000 9.1407767440
597000.000000 6.9443541722
598000.000000 7.4285737643
599000.000000 8.1807946110
600000.000000 6.5969293074
601000.000000 8.2455132141
602000.000000 4.6755872496
603000.000000 7.6996592517
604000.000000 9.4051710067
605000.000000 9.9583084720
606000.000000 12.0806541320
607000.000000 7.0315447149
608000.000000 6.0855071032
609000.000000 12.9610930126
610000.000000 6.7146475776
611000.000000 10.9854867057
612000.000000 6.9410254429
613000.000000 11.4662702237
614000.000000 8.4259866092
615000.000000 7.9357479428
616000.000000 8.1394895496
617000.000000 7.0783464191
618000.000000 14.7267988580
619000.000000 10.8378530860
620000.000000 7.6144568539
621000.000000 8.1847085307
622000.000000 10.7065177955
623000.000000 10.1922855527
624000.000000 7.7365516938
625000.000000 9.2561327926
626000.000000 9.8946689606
627000.000000 8.5655724213
628000.000000 6.6131984712
629000.000000 7.1026139212
630000.000000 6.9514414805
631000.000000 5.6527420340
632000.000000 4.5484831223
633000.000000 11.4274187986
634000.000000 7.8706736252
635000.000000 7.8284066015
636000.000000 7.5474006989
637000.000000 9.0677078026
638000.000000 6.2957587817
639000.000000 7.2177143562
640000.000000 8.1655226385
641000.000000 7.0819185058
642000.000000 11.3672268179
643000.000000 7.7159188424
644000.000000 7.9571944548
645000.000000 8.0081153857
646000.000000 9.1094193482
647000.000000 9.3040793163
648000.000000 6.0745962720
649000.000000 6.2211184508
650000.000000 10.8698194193
651000.000000 13.2213993122
652000.000000 8.0380591822
653000.000000 12.4757390699
654000.000000 10.4495819930
655000.000000 11.5729537194
656000.000000 7.0732131078
657000.000000 11.4179257269
658000.000000 7.8314032611
659000.000000 7.1553436202
660000.000000 7.3465944556
661000.000000 9.2673881592
662000.000000 8.5470782561
663000.000000 6.6177415078
664000.000000 10.9486757209
665000.000000 15.5194389073
666000.000000 7.4708583484
667000.000000 6.6960900254
668000.000000 9.0177962580
669000.000000 6.4223381658
670000.000000 12.1471619499
671000.000000 7.0931126294
672000.000000 12.8345419041
673000.000000 7.1557322041
674000.000000 7.2390473027
675000.000000 5.6240223530
676000.000000 7.1706733588
677000.000000 7.2467603717
678000.000000 11.1368606510
679000.000000 5.0664323746
680000.000000 5.9844542811
681000.000000 8.0209976493
682000.000000 6.2695720149
683000.000000 8.6319352489
684000.000000 6.4203220598
685000.000000 5.8858005396
686000.000000 11.0268608352
687000.000000 5.2790635064
688000.000000 5.1527591819
689000.000000 5.7723597877
690000.000000 7.0899488713
691000.000000 6.2385144157
692000.000000 5.7583035378
693000.000000 5.3035457297
694000.000000 5.8858414475
695000.000000 6.6785904545
696000.000000 6.2012293528
697000.000000 7.7254510739
698000.000000 12.3499034023
699000.000000 6.7113075669
700000.000000 10.4212987212
701000.000000 12.1608388978
702000.000000 8.6946691478
703000.000000 8.2220790818
704000.000000 8.3997283491
705000.000000 7.6804629830
706000.000000 7.2200648360
707000.000000 5.0152971623
708000.000000 4.0569136773
709000.000000 4.4538234737
710000.000000 6.2311103427
711000.000000 6.3036933675
712000.000000 4.0932751625
713000.000000 12.4856748559
714000.000000 11.2173367252
715000.000000 13.2069671614
716000.000000 4.7576245532
717000.000000 7.3663352245
718000.000000 4.3372708657
719000.000000 7.1640893067
720000.000000 9.5420465130
721000.000000 10.7619015456
722000.000000 11.5771511626
723000.000000 7.1500361234
724000.000000 3.9013599326
725000.000000 8.3149739913
726000.000000 7.2124486251
727000.000000 5.9834213735
728000.000000 7.2460827140
729000.000000 7.2084300653
730000.000000 9.0149349862
731000.000000 11.2315262282
732000.000000 8.1675153026
733000.000000 8.2396573693
734000.000000 12.6876538571
735000.000000 10.3895736384
736000.000000 9.5833575728
737000.000000 10.0188453219
738000.000000 8.5327998775
739000.000000 7.5747624258
740000.000000 6.8048482895
741000.000000 7.8690588566
742000.000000 9.4720246390
743000.000000 9.7185479793
744000.000000 8.6141192844
745000.000000 11.1486236502
746000.000000 9.4764441732
747000.000000 7.7533328100
748000.000000 7.2934044477
749000.000000 8.0464338227
750000.000000 8.3793011975
751000.000000 9.2159783085
752000.000000 13.1066672210
753000.000000 6.4294323000
754000.000000 7.7752440330
755000.000000 9.9775830521
756000.000000 9.7430503940
757000.000000 10.5833253426
758000.000000 14.6448598146
759000.000000 7.8383974432
760000.000000 9.8767004998
761000.000000 12.2838112296
762000.000000 6.7579187751
763000.000000 7.5526317239
764000.000000 7.6508802510
765000.000000 7.3076118008
766000.000000 7.1352660419
767000.000000 7.9780487202
768000.000000 8.2306733468
769000.000000 12.2323622188
770000.000000 6.1537781269
771000.000000 7.0002893226
772000.000000 7.8140748444
773000.000000 7.1726256211
774000.000000 6.6209531417
775000.000000 7.4189724822
776000.000000 6.4786819065
777000.000000 7.3352763835
778000.000000 8.3051675223
779000.000000 9.1888549796
780000.000000 8.5171591062
781000.000000 13.9052096557
782000.000000 10.6920611127
783000.000000 12.8617114920
784000.000000 10.6696705763
785000.000000 10.8875604652
786000.000000 15.1035593209
787000.000000 19.4678900357
788000.000000 10.1191547350
789000.000000 10.9120283023
790000.000000 15.5793145088
791000.000000 10.3889483855
792000.000000 13.7146949243
793000.000000 10.4151561418
794000.000000 9.7185977398
795000.000000 9.3785953539
796000.000000 9.3273129609
797000.000000 9.5638514983
798000.000000 8.2793490791
799000.000000 15.0260401070
800000.000000 8.6654124934
801000.000000 9.2310491928
802000.000000 10.2932766929
803000.000000 11.8537684359
804000.000000 9.0403983443
805000.000000 8.4587901801
806000.000000 11.2948324890
807000.000000 11.1367875052
808000.000000 9.9721032908
809000.000000 9.5825424852
810000.000000 11.7485482495
811000.000000 9.1925884633
812000.000000 12.3305422166
813000.000000 7.6371714553
814000.000000 10.9345579417
815000.000000 9.5176405142
816000.000000 11.3844628172
817000.000000 8.2706191498
818000.000000 6.6031196918
819000.000000 9.8857203147
820000.000000 8.3171617665
821000.000000 7.8744230939
822000.000000 8.5034106178
823000.000000 11.3083400416
824000.000000 8.3049817541
825000.000000 10.0436773367
826000.000000 9.3229929525
827000.000000 9.9533676068
828000.000000 12.3689340617
829000.000000 11.3033288156
830000.000000 7.8986876758
831000.000000 5.7490273956
832000.000000 9.2223211689
833000.000000 12.2525039437
834000.000000 8.5935388902
835000.000000 9.0417304977
836000.000000 11.5446604457
837000.000000 11.6083667884
838000.000000 8.8297283230
839000.000000 7.2626211451
840000.000000 11.3589431663
841000.000000 6.1731969122
842000.000000 7.3200737876
843000.000000 6.7943901567
844000.000000 11.6801832322
845000.000000 13.3229010578
846000.000000 8.9390423721
847000.000000 10.4468004074
848000.000000 6.1496642843
849000.000000 12.6481554207
850000.000000 5.5862749084
851000.000000 6.6857360829
852000.000000 11.7250951231
853000.000000 6.4771511524
854000.000000 6.9036407471
855000.000000 6.2415987978
856000.000000 6.7829791555
857000.000000 4.0847845210
858000.000000 5.9667220498
859000.000000 8.1231305513
860000.000000 6.8181555161
861000.000000 7.2452760072
862000.000000 9.6539724155
863000.000000 7.7460119418
864000.000000 7.2207901309
865000.000000 6.7603745510
866000.000000 6.9855525497
867000.000000 11.9074920364
868000.000000 6.2066361401
869000.000000 6.3269121506
870000.000000 6.7684767788
871000.000000 8.7880728302
872000.000000 6.7617537702
873000.000000 6.5807150075
874000.000000 6.7200828294
875000.000000 6.4993040820
876000.000000 5.6537837471
877000.000000 6.5564181694
878000.000000 6.0633224128
879000.000000 7.4501753380
880000.000000 5.9861110345
881000.000000 6.4077519564
882000.000000 5.8721706043
883000.000000 8.8296844134
884000.000000 7.1952630255
885000.000000 5.8498779058
886000.000000 6.2213992659
887000.000000 4.9107167358
888000.000000 5.0042638059
889000.000000 5.2632109475
890000.000000 5.3960148892
891000.000000 4.8331382968
892000.000000 5.4213163905
893000.000000 5.9227932425
894000.000000 5.9044037421
895000.000000 6.2000957067
896000.000000 6.6263410309
897000.000000 4.7804586519
898000.000000 5.2493816900
899000.000000 4.2021701736
900000.000000 4.4074029990
901000.000000 4.5340235830
902000.000000 4.6486166419
903000.000000 4.5672272682
904000.000000 4.5879940052
905000.000000 4.2778964242
906000.000000 4.9564491737
907000.000000 4.4083010383
908000.000000 4.1406827340
909000.000000 4.5782950960
910000.000000 4.3806164582
911000.000000 6.0097708468
912000.000000 4.4630275128
913000.000000 4.2372362734
914000.000000 4.1831683339
915000.000000 4.0528951839
916000.000000 3.4272698977
917000.000000 4.7712994742
918000.000000 3.6375838028
919000.000000 3.7040796975
920000.000000 4.2041316240
921000.000000 3.8768732010
922000.000000 3.8989883894
923000.000000 3.9329991882
924000.000000 3.9612818386
925000.000000 3.8488815434
926000.000000 3.8182162068
927000.000000 3.7348921095
928000.000000 3.9740475327
929000.000000 4.0342081645
930000.000000 3.6908944173
931000.000000 4.6425986375
932000.000000 4.0862942909
933000.000000 3.5849558246
934000.000000 3.7010245143
935000.000000 3.8015582396
936000.000000 3.6986198601
937000.000000 3.7023490020
938000.000000 3.9684381378
939000.000000 3.8506163900
940000.000000 3.8043768222
941000.000000 3.7486478425
942000.000000 3.9449794074
943000.000000 3.6680360233
944000.000000 3.8735975370
945000.000000 3.7625230745
946000.000000 3.7947132058
947000.000000 4.3305506870
948000.000000 3.6437820184
949000.000000 4.4098342539
950000.000000 5.3912842509
951000.000000 6.6833369789
952000.000000 5.7540282438
953000.000000 8.9077776192
954000.000000 10.1448797833
955000.000000 9.5592914050
956000.000000 6.4113927038
957000.000000 6.4892913453
958000.000000 6.3975908013
959000.000000 6.4599094810
960000.000000 5.1895279757
961000.000000 6.8461841554
962000.000000 6.0029666982
963000.000000 4.4244656847
964000.000000 5.7096898433
965000.000000 7.9349478180
966000.000000 6.6218552413
967000.000000 9.1989186806
968000.000000 6.5649047727
969000.000000 6.4732627903
970000.000000 6.9252658060
971000.000000 4.5039250731
972000.000000 10.3592155609
973000.000000 7.4436968370
974000.000000 8.0323780364
975000.000000 7.8552430942
976000.000000 7.9011165086
977000.000000 7.2980912838
978000.000000 7.3885902885
979000.000000 8.3371826843
980000.000000 8.8085096243
981000.000000 11.0333571871
982000.000000 7.9115467669
983000.000000 10.2157613419
984000.000000 8.5352262896
985000.000000 8.9019920500
986000.000000 9.4610971285
987000.000000 8.5197420950
988000.000000 8.2640112025
989000.000000 8.0815370706
990000.000000 7.7736797430
991000.000000 6.7652423342
992000.000000 7.4527404084
993000.000000 7.3735419147
994000.000000 7.8808870524
995000.000000 7.6534846626
996000.000000 6.7121027175
997000.000000 7.8441748660
998000.000000 6.8480220851
999000.000000 8.4749992912
1000000.000000 7.3615857489
1001000.000000 9.8702211166
1002000.000000 6.5511404801
1003000.000000 8.2908998939
1004000.000000 14.7337168449
1005000.000000 7.6952611472
1006000.000000 9.4860994099
1007000.000000 7.2016266325
1008000.000000 7.4092822997
1009000.000000 7.7074868878
1010000.000000 5.6768801060
1011000.000000 9.6450457927
1012000.000000 7.6711996440
1013000.000000 6.4380085139
1014000.000000 6.9971264962
1015000.000000 7.3136415180
1016000.000000 8.5930872962
1017000.000000 6.2595444902
1018000.000000 10.6259701203
1019000.000000 8.1031957133
1020000.000000 10.5856667963
1021000.000000 7.6503735040
1022000.000000 10.9584808160
1023000.000000 8.8836840073
1024000.000000 6.8389981798
1025000.000000 11.2063444509
1026000.000000 6.8649519466
1027000.000000 7.7677003402
1028000.000000 7.2218984783
1029000.000000 5.8387317647
1030000.000000 10.2097414870
1031000.000000 5.6906346481
1032000.000000 10.4893972246
1033000.000000 10.2453165778
1034000.000000 5.8945465957
1035000.000000 5.7820895905
1036000.000000 5.5963369413
1037000.000000 5.9079241257
1038000.000000 5.5595501835
1039000.000000 4.4073893255
1040000.000000 5.5731378177
1041000.000000 5.4851856839
1042000.000000 6.0378747612
1043000.000000 5.3296037891
1044000.000000 6.4265119662
1045000.000000 9.6604907676
1046000.000000 7.1071016218
1047000.000000 6.3952723482
1048000.000000 3.7003228858
1049000.000000 5.2236116329
1050000.000000 7.5623913179
1051000.000000 3.5751012001
1052000.000000 4.4242444038
1053000.000000 4.6404060516
1054000.000000 3.6338187115
1055000.000000 4.2925842293
1056000.000000 5.0976519725
1057000.000000 4.3671725064
1058000.000000 3.8285336079
1059000.000000 5.6328179205
1060000.000000 3.6774734228
1061000.000000 3.8980461688
1062000.000000 3.4624007272
1063000.000000 3.9428173830
1064000.000000 3.2162990686
1065000.000000 4.5369740177
1066000.000000 3.5359059875
1067000.000000 3.3971247042
1068000.000000 3.2193087718
1069000.000000 4.5025051001
1070000.000000 3.3648507294
1071000.000000 3.5494325150
1072000.000000 6.8723278189
1073000.000000 3.7090385725
1074000.000000 3.7038018317
1075000.000000 3.7668527396
1076000.000000 5.9096748270
1077000.000000 3.1379408729
1078000.000000 5.0364108844
1079000.000000 3.4166438686
1080000.000000 5.8817376100
1081000.000000 3.7259092778
1082000.000000 5.2191697177
1083000.000000 3.7153223610
1084000.000000 5.0954566436
1085000.000000 3.9144692302
1086000.000000 3.0732541958
1087000.000000 5.3220405624
1088000.000000 3.5389450445
1089000.000000 3.6128440547
1090000.000000 3.5026629885
1091000.000000 3.9967454077
1092000.000000 5.5174126567
1093000.000000 3.5198073492
1094000.000000 3.9330199019
1095000.000000 3.5868390783
1096000.000000 3.5319409254
1097000.000000 3.5456011391
1098000.000000 5.9987940614
1099000.000000 5.8590530328
1100000.000000 5.1810950844
1101000.000000 4.7654575909
1102000.000000 4.8276838829
1103000.000000 5.1031188066
1104000.000000 3.1416741734
1105000.000000 3.5363500376
1106000.000000 3.6999065396
1107000.000000 3.5165152909
1108000.000000 4.0723341379
1109000.000000 3.8288266910
1110000.000000 4.1394678501
1111000.000000 4.6746645190
1112000.000000 7.6019646628
1113000.000000 5.3093603728
1114000.000000 6.7817286660
1115000.000000 5.4386766864
1116000.000000 5.1519112708
1117000.000000 4.3891182476
1118000.000000 5.7300097299
1119000.000000 5.6960827326
1120000.000000 4.3002235450
1121000.000000 4.5441838047
1122000.000000 4.3000365749
1123000.000000 5.0582996024
1124000.000000 4.4377307400
1125000.000000 4.2735562319
1126000.000000 3.6809319649
1127000.000000 4.0534462921
1128000.000000 4.3502575149
1129000.000000 4.1169109511
1130000.000000 3.9664478813
1131000.000000 3.8593953860
1132000.000000 3.3624795868
1133000.000000 3.5440642098
1134000.000000 3.9091912363
1135000.000000 4.7127180899
1136000.000000 4.4348017746
1137000.000000 3.7756314686
1138000.000000 5.6511222394
1139000.000000 4.9548700770
1140000.000000 5.2303330398
1141000.000000 4.5034130213
1142000.000000 5.4709571743
1143000.000000 5.2680657914
1144000.000000 4.7343846414
1145000.000000 4.1042502519
1146000.000000 4.1985169228
1147000.000000 4.9495458260
1148000.000000 4.6838057107
1149000.000000 4.5856024901
1150000.000000 4.7271948828
1151000.000000 4.6497826807
1152000.000000 3.3031920806
1153000.000000 4.7998473565
1154000.000000 5.2578693503
1155000.000000 4.0572536863
1156000.000000 3.4686791178
1157000.000000 4.6671263548
1158000.000000 4.5129027783
1159000.000000 4.4669707667
1160000.000000 4.4833100901
1161000.000000 4.1847925260
1162000.000000 4.4955107393
1163000.000000 3.8251959100
1164000.000000 3.8600587678
1165000.000000 4.3958487880
1166000.000000 3.9853288031
1167000.000000 4.5259353131
1168000.000000 3.2082147634
1169000.000000 2.9523630316
1170000.000000 4.2197395806
1171000.000000 3.0186172784
1172000.000000 4.1371640762
1173000.000000 3.9128301122
1174000.000000 3.8890405375
1175000.000000 3.6986290031
1176000.000000 4.0550812882
1177000.000000 3.9637521921
1178000.000000 3.9912966742
1179000.000000 3.3110434061
1180000.000000 3.8154590255
1181000.000000 3.9034750745
1182000.000000 3.7656386705
1183000.000000 3.9637640419
1184000.000000 3.9052812966
1185000.000000 3.7452385651
1186000.000000 3.6759537795
1187000.000000 3.7032950882
1188000.000000 3.8996949510
1189000.000000 3.3461271155
1190000.000000 4.2871586949
1191000.000000 4.0398960878
1192000.000000 4.0380054717
1193000.000000 3.5367251480
1194000.000000 4.2340787707
1195000.000000 3.7281757404
1196000.000000 5.0817459508
1197000.000000 4.8501789761
1198000.000000 5.2960580939
1199000.000000 4.2388186784
1200000.000000 3.6550131753
1201000.000000 4.4789327566
1202000.000000 3.8702298947
1203000.000000 3.9870787735
1204000.000000 3.9140851258
1205000.000000 3.7471157146
1206000.000000 4.3444214566
1207000.000000 4.0047449459
1208000.000000 4.3781396629
1209000.000000 4.2269722968
1210000.000000 3.8914297886
1211000.000000 4.4536457557
1212000.000000 5.4186753664
1213000.000000 4.3919538860
1214000.000000 4.2392795736
1215000.000000 3.9995523952
1216000.000000 3.9152669205
1217000.000000 4.3817752950
1218000.000000 3.3769186822
1219000.000000 4.6750219575
1220000.000000 4.5681771235
1221000.000000 4.0872187337
1222000.000000 5.1079088854
