# time_ps mean_cluster_size
1069000.000000 3.5714285714
1070000.000000 2.0833333333
1071000.000000 2.5000000000
1072000.000000 2.0833333333
1073000.000000 2.5000000000
1074000.000000 2.5000000000
1075000.000000 3.1250000000
1076000.000000 2.2727272727
1077000.000000 3.1250000000
1078000.000000 3.5714285714
1079000.000000 2.5000000000
1080000.000000 1.9230769231
1081000.000000 3.1250000000
1082000.000000 3.5714285714
1083000.000000 2.2727272727
1084000.000000 3.1250000000
1085000.000000 3.1250000000
1086000.000000 3.1250000000
1087000.000000 2.5000000000
1088000.000000 2.2727272727
1089000.000000 2.5000000000
1090000.000000 2.2727272727
1091000.000000 2.2727272727
1092000.000000 3.1250000000
1093000.000000 2.7777777778
1094000.000000 2.7777777778
1095000.000000 2.7777777778
1096000.000000 2.5000000000
1097000.000000 1.9230769231
1098000.000000 2.7777777778
1099000.000000 2.2727272727
1100000.000000 3.1250000000
1101000.000000 2.7777777778
1102000.000000 3.5714285714
1103000.000000 4.1666666667
1104000.000000 3.1250000000
1105000.000000 3.1250000000
1106000.000000 4.1666666667
1107000.000000 3.1250000000
1108000.000000 3.5714285714
1109000.000000 2.7777777778
1110000.000000 2.7777777778
1111000.000000 3.1250000000
1112000.000000 3.5714285714
1113000.000000 3.5714285714
1114000.000000 4.1666666667
1115000.000000 5.0000000000
1116000.000000 4.1666666667
1117000.000000 3.1250000000
1118000.000000 3.1250000000
1119000.000000 4.1666666667
1120000.000000 3.1250000000
1121000.000000 2.5000000000
1122000.000000 4.1666666667
1123000.000000 4.1666666667
1124000.000000 3.5714285714
1125000.000000 3.1250000000
1126000.000000 2.2727272727
1127000.000000 2.5000000000
1128000.000000 3.1250000000
1129000.000000 2.2727272727
1130000.000000 2.7777777778
1131000.000000 3.1250000000
1132000.000000 2.7777777778
1133000.000000 2.7777777778
1134000.000000 2.7777777778
1135000.000000 3.5714285714
1136000.000000 3.1250000000
1137000.000000 3.1250000000
1138000.000000 3.5714285714
1139000.000000 3.1250000000
1140000.000000 5.0000000000
1141000.000000 3.5714285714
1142000.000000 6.2500000000
1143000.000000 4.1666666667
1144000.000000 4.1666666667
1145000.000000 2.7777777778
1146000.000000 3.1250000000
1147000.000000 3.5714285714
1148000.000000 3.5714285714
1149000.000000 3.1250000000
1150000.000000 2.5000000000
1151000.000000 2.5000000000
1152000.000000 2.0833333333
1153000.000000 4.1666666667
1154000.000000 3.1250000000
1155000.000000 3.1250000000
1156000.000000 3.5714285714
1157000.000000 3.5714285714
1158000.000000 3.5714285714
1159000.000000 3.5714285714
1160000.000000 4.1666666667
1161000.000000 2.7777777778
1162000.000000 4.1666666667
1163000.000000 3.5714285714
1164000.000000 3.5714285714
1165000.000000 3.1250000000
1166000.000000 3.1250000000
1167000.000000 4.1666666667
1168000.000000 1.9230769231
1169000.000000 2.5000000000
1170000.000000 2.5000000000
1171000.000000 2.5000000000
1172000.000000 2.7777777778
1173000.000000 3.5714285714
1174000.000000 2.7777777778
1175000.000000 2.0833333333
1176000.000000 3.1250000000
1177000.000000 2.5000000000
1178000.000000 2.7777777778
1179000.000000 2.0833333333
1180000.000000 2.5000000000
1181000.000000 3.1250000000
1182000.000000 2.7777777778
1183000.000000 5.0000000000
1184000.000000 3.5714285714
1185000.000000 3.1250000000
1186000.000000 3.1250000000
1187000.000000 2.2727272727
1188000.000000 3.1250000000
1189000.000000 2.5000000000
1190000.000000 5.0000000000
1191000.000000 3.1250000000
1192000.000000 4.1666666667
1193000.000000 3.1250000000
1194000.000000 3.1250000000
1195000.000000 3.5714285714
1196000.000000 4.1666666667
1197000.000000 4.1666666667
1198000.000000 5.0000000000
1199000.000000 4.1666666667
1200000.000000 2.5000000000
1201000.000000 5.0000000000
1202000.000000 3.5714285714
1203000.000000 3.1250000000
1204000.000000 3.1250000000
1205000.000000 2.7777777778
1206000.000000 3.1250000000
1207000.000000 3.1250000000
1208000.000000 3.5714285714
1209000.000000 3.5714285714
1210000.000000 2.7777777778
1211000.000000 3.5714285714
1212000.000000 4.1666666667
1213000.000000 3.1250000000
1214000.000000 2.7777777778
1215000.000000 3.1250000000
1216000.000000 2.2727272727
1217000.000000 2.5000000000
1218000.000000 2.7777777778
1219000.000000 3.5714285714
1220000.000000 3.5714285714
1221000.000000 2.2727272727
1222000.000000 6.2500000000
1223000.000000 2.7777777778
1224000.000000 2.7777777778
1225000.000000 4.1666666667
1226000.000000 2.5000000000
1227000.000000 2.7777777778
1228000.000000 3.1250000000
1229000.000000 3.5714285714
1230000.000000 4.1666666667
1231000.000000 5.0000000000
1232000.000000 2.5000000000
1233000.000000 2.7777777778
1234000.000000 3.5714285714
1235000.000000 2.7777777778
1236000.000000 3.1250000000
1237000.000000 3.1250000000
1238000.000000 2.5000000000
1239000.000000 2.7777777778
1240000.000000 2.5000000000
1241000.000000 3.1250000000
1242000.000000 2.7777777778
1243000.000000 3.5714285714
1244000.000000 3.5714285714
1245000.000000 2.2727272727
1246000.000000 1.6666666667
1247000.000000 3.1250000000
1248000.000000 4.1666666667
1249000.000000 3.1250000000
1250000.000000 2.0833333333
1251000.000000 3.5714285714
1252000.000000 3.1250000000
1253000.000000 3.1250000000
1254000.000000 2.0833333333
1255000.000000 3.5714285714
1256000.000000 2.5000000000
1257000.000000 3.1250000000
1258000.000000 2.7777777778
1259000.000000 3.5714285714
1260000.000000 2.0833333333
1261000.000000 1.9230769231
1262000.000000 2.7777777778
1263000.000000 2.2727272727
1264000.000000 3.1250000000
1265000.000000 4.1666666667
1266000.000000 1.7857142857
1267000.000000 2.0833333333
1268000.000000 1.6666666667
1269000.000000 3.1250000000
1270000.000000 2.5000000000
1271000.000000 2.5000000000
1272000.000000 3.1250000000
1273000.000000 1.7857142857
1274000.000000 2.5000000000
1275000.000000 1.7857142857
1276000.000000 2.2727272727
1277000.000000 2.7777777778
1278000.000000 2.0833333333
1279000.000000 2.2727272727
1280000.000000 2.0833333333
1281000.000000 3.1250000000
1282000.000000 3.1250000000
1283000.000000 2.7777777778
1284000.000000 4.1666666667
1285000.000000 3.1250000000
1286000.000000 2.7777777778
1287000.000000 2.5000000000
1288000.000000 2.7777777778
1289000.000000 3.1250000000
1290000.000000 2.0833333333
1291000.000000 2.2727272727
1292000.000000 2.5000000000
1293000.000000 3.5714285714
1294000.000000 2.2727272727
1295000.000000 2.5000000000
1296000.000000 1.9230769231
1297000.000000 2.7777777778
1298000.000000 2.7777777778
1299000.000000 2.7777777778
1300000.000000 2.2727272727
1301000.000000 2.7777777778
1302000.000000 2.5000000000
1303000.000000 2.2727272727
1304000.000000 2.2727272727
1305000.000000 2.5000000000
1306000.000000 3.1250000000
1307000.000000 2.2727272727
1308000.000000 2.5000000000
1309000.000000 3.1250000000
1310000.000000 3.5714285714
1311000.000000 2.7777777778
1312000.000000 2.7777777778
1313000.000000 2.7777777778
1314000.000000 2.5000000000
1315000.000000 2.0833333333
1316000.000000 2.2727272727
1317000.000000 2.0833333333
1318000.000000 2.7777777778
1319000.000000 1.9230769231
1320000.000000 2.2727272727
1321000.000000 1.7857142857
1322000.000000 2.0833333333
1323000.000000 2.2727272727
1324000.000000 2.2727272727
1325000.000000 1.9230769231
1326000.000000 2.2727272727
1327000.000000 3.1250000000
1328000.000000 2.2727272727
1329000.000000 2.2727272727
1330000.000000 3.1250000000
1331000.000000 2.7777777778
1332000.000000 1.9230769231
1333000.000000 3.5714285714
1334000.000000 3.5714285714
1335000.000000 3.5714285714
1336000.000000 2.5000000000
1337000.000000 2.5000000000
1338000.000000 2.7777777778
1339000.000000 2.7777777778
1340000.000000 2.0833333333
1341000.000000 3.1250000000
1342000.000000 3.1250000000
1343000.000000 2.2727272727
1344000.000000 2.0833333333
1345000.000000 2.5000000000
1346000.000000 2.2727272727
1347000.000000 2.5000000000
1348000.000000 2.2727272727
1349000.000000 2.5000000000
1350000.000000 2.0833333333
1351000.000000 2.5000000000
1352000.000000 2.5000000000
1353000.000000 2.7777777778
1354000.000000 2.2727272727
1355000.000000 2.2727272727
1356000.000000 3.5714285714
1357000.000000 3.5714285714
1358000.000000 2.2727272727
1359000.000000 2.5000000000
1360000.000000 3.1250000000
1361000.000000 2.7777777778
1362000.000000 3.5714285714
1363000.000000 3.1250000000
1364000.000000 2.7777777778
1365000.000000 2.5000000000
1366000.000000 3.1250000000
1367000.000000 2.7777777778
1368000.000000 3.1250000000
1369000.000000 2.7777777778
1370000.000000 4.1666666667
1371000.000000 4.1666666667
1372000.000000 3.5714285714
1373000.000000 3.5714285714
1374000.000000 3.1250000000
1375000.000000 2.7777777778
1376000.000000 3.1250000000
1377000.000000 3.1250000000
1378000.000000 3.1250000000
1379000.000000 4.1666666667
1380000.000000 3.5714285714
1381000.000000 2.7777777778
1382000.000000 2.5000000000
1383000.000000 3.1250000000
1384000.000000 2.5000000000
1385000.000000 1.9230769231
1386000.000000 3.5714285714
1387000.000000 3.5714285714
1388000.000000 3.1250000000
1389000.000000 2.0833333333
1390000.000000 3.5714285714
1391000.000000 3.1250000000
1392000.000000 2.7777777778
1393000.000000 3.5714285714
1394000.000000 1.9230769231
1395000.000000 2.5000000000
1396000.000000 3.1250000000
1397000.000000 4.1666666667
1398000.000000 2.7777777778
1399000.000000 3.5714285714
1400000.000000 2.7777777778
1401000.000000 3.5714285714
1402000.000000 2.7777777778
1403000.000000 2.7777777778
1404000.000000 3.5714285714
1405000.000000 2.7777777778
1406000.000000 2.7777777778
1407000.000000 3.1250000000
1408000.000000 2.5000000000
1409000.000000 2.5000000000
1410000.000000 3.5714285714
1411000.000000 3.5714285714
1412000.000000 2.2727272727
1413000.000000 2.2727272727
1414000.000000 2.0833333333
1415000.000000 2.0833333333
1416000.000000 1.5625000000
1417000.000000 1.9230769231
1418000.000000 2.0833333333
1419000.000000 2.2727272727
1420000.000000 2.2727272727
1421000.000000 2.5000000000
1422000.000000 2.0833333333
1423000.000000 1.9230769231
1424000.000000 2.5000000000
1425000.000000 2.5000000000
1426000.000000 3.5714285714
1427000.000000 2.7777777778
1428000.000000 2.7777777778
1429000.000000 2.0833333333
1430000.000000 1.7857142857
1431000.000000 2.2727272727
1432000.000000 2.2727272727
1433000.000000 2.0833333333
1434000.000000 3.1250000000
1435000.000000 2.2727272727
1436000.000000 1.9230769231
1437000.000000 2.0833333333
1438000.000000 1.9230769231
1439000.000000 1.7857142857
1440000.000000 2.5000000000
1441000.000000 2.5000000000
1442000.000000 1.7857142857
1443000.000000 2.2727272727
1444000.000000 2.0833333333
1445000.000000 2.0833333333
1446000.000000 2.0833333333
1447000.000000 2.0833333333
1448000.000000 1.7857142857
1449000.000000 2.5000000000
1450000.000000 2.2727272727
1451000.000000 3.1250000000
1452000.000000 2.0833333333
1453000.000000 2.2727272727
1454000.000000 2.2727272727
1455000.000000 2.5000000000
1456000.000000 2.5000000000
1457000.000000 2.7777777778
1458000.000000 2.7777777778
1459000.000000 2.0833333333
1460000.000000 3.1250000000
1461000.000000 3.1250000000
1462000.000000 2.5000000000
1463000.000000 2.5000000000
1464000.000000 2.2727272727
1465000.000000 2.2727272727
1466000.000000 2.0833333333
1467000.000000 2.2727272727
1468000.000000 2.7777777778
1469000.000000 2.7777777778
1470000.000000 2.2727272727
1471000.000000 3.1250000000
1472000.000000 3.1250000000
1473000.000000 3.1250000000
1474000.000000 2.2727272727
1475000.000000 1.9230769231
1476000.000000 3.1250000000
1477000.000000 2.2727272727
1478000.000000 3.1250000000
1479000.000000 2.5000000000
1480000.000000 2.5000000000
1481000.000000 3.5714285714
1482000.000000 3.1250000000
1483000.000000 3.5714285714
1484000.000000 2.5000000000
1485000.000000 2.7777777778
1486000.000000 3.1250000000
1487000.000000 2.5000000000
1488000.000000 2.2727272727
1489000.000000 3.5714285714
1490000.000000 3.1250000000
1491000.000000 2.0833333333
1492000.000000 3.1250000000
1493000.000000 3.1250000000
1494000.000000 3.1250000000
1495000.000000 3.5714285714
1496000.000000 2.7777777778
1497000.000000 2.7777777778
1498000.000000 2.5000000000
1499000.000000 2.5000000000
1500000.000000 1.7857142857
1501000.000000 1.9230769231
1502000.000000 2.2727272727
1503000.000000 1.9230769231
1504000.000000 2.7777777778
1505000.000000 2.7777777778
1506000.000000 4.1666666667
1507000.000000 6.2500000000
1508000.000000 5.0000000000
1509000.000000 2.5000000000
1510000.000000 5.0000000000
1511000.000000 5.0000000000
1512000.000000 2.2727272727
1513000.000000 3.1250000000
1514000.000000 4.1666666667
1515000.000000 5.0000000000
1516000.000000 6.2500000000
1517000.000000 4.1666666667
1518000.000000 2.7777777778
1519000.000000 5.0000000000
1520000.000000 3.5714285714
1521000.000000 3.1250000000
1522000.000000 3.1250000000
1523000.000000 4.1666666667
1524000.000000 3.5714285714
1525000.000000 8.3333333333
1526000.000000 4.1666666667
1527000.000000 4.1666666667
1528000.000000 4.1666666667
1529000.000000 3.5714285714
1530000.000000 6.2500000000
1531000.000000 4.1666666667
1532000.000000 4.1666666667
1533000.000000 6.2500000000
1534000.000000 5.0000000000
1535000.000000 3.5714285714
1536000.000000 1.9230769231
1537000.000000 2.0833333333
1538000.000000 3.1250000000
1539000.000000 4.1666666667
1540000.000000 3.5714285714
1541000.000000 3.5714285714
1542000.000000 3.1250000000
1543000.000000 3.5714285714
1544000.000000 3.5714285714
1545000.000000 2.5000000000
1546000.000000 2.7777777778
1547000.000000 5.0000000000
1548000.000000 3.1250000000
1549000.000000 2.7777777778
1550000.000000 5.0000000000
1551000.000000 3.1250000000
1552000.000000 2.7777777778
1553000.000000 2.5000000000
1554000.000000 3.5714285714
1555000.000000 2.7777777778
1556000.000000 2.5000000000
1557000.000000 4.1666666667
1558000.000000 4.1666666667
1559000.000000 2.5000000000
1560000.000000 2.5000000000
1561000.000000 3.1250000000
1562000.000000 4.1666666667
1563000.000000 4.1666666667
1564000.000000 4.1666666667
1565000.000000 5.0000000000
1566000.000000 5.0000000000
1567000.000000 6.2500000000
1568000.000000 3.5714285714
1569000.000000 6.2500000000
1570000.000000 6.2500000000
1571000.000000 3.5714285714
1572000.000000 6.2500000000
1573000.000000 5.0000000000
1574000.000000 5.0000000000
1575000.000000 6.2500000000
1576000.000000 4.1666666667
1577000.000000 5.0000000000
1578000.000000 4.1666666667
1579000.000000 6.2500000000
1580000.000000 5.0000000000
1581000.000000 4.1666666667
1582000.000000 8.3333333333
1583000.000000 2.2727272727
1584000.000000 3.1250000000
1585000.000000 4.1666666667
1586000.000000 4.1666666667
1587000.000000 5.0000000000
1588000.000000 3.1250000000
1589000.000000 3.1250000000
1590000.000000 5.0000000000
1591000.000000 3.1250000000
1592000.000000 6.2500000000
1593000.000000 4.1666666667
1594000.000000 3.5714285714
1595000.000000 4.1666666667
1596000.000000 6.2500000000
1597000.000000 4.1666666667
1598000.000000 8.3333333333
1599000.000000 6.2500000000
1600000.000000 6.2500000000
1601000.000000 5.0000000000
1602000.000000 6.2500000000
1603000.000000 3.5714285714
1604000.000000 5.0000000000
1605000.000000 5.0000000000
1606000.000000 6.2500000000
1607000.000000 6.2500000000
1608000.000000 4.1666666667
1609000.000000 6.2500000000
1610000.000000 5.0000000000
1611000.000000 8.3333333333
1612000.000000 8.3333333333
1613000.000000 6.2500000000
1614000.000000 6.2500000000
1615000.000000 8.3333333333
1616000.000000 8.3333333333
1617000.000000 6.2500000000
1618000.000000 3.1250000000
1619000.000000 4.1666666667
1620000.000000 8.3333333333
1621000.000000 8.3333333333
1622000.000000 6.2500000000
1623000.000000 4.1666666667
1624000.000000 6.2500000000
1625000.000000 3.1250000000
1626000.000000 5.0000000000
1627000.000000 5.0000000000
1628000.000000 5.0000000000
1629000.000000 3.5714285714
1630000.000000 5.0000000000
1631000.000000 3.5714285714
1632000.000000 5.0000000000
1633000.000000 3.1250000000
1634000.000000 5.0000000000
1635000.000000 3.5714285714
1636000.000000 6.2500000000
1637000.000000 8.3333333333
1638000.000000 4.1666666667
1639000.000000 3.1250000000
1640000.000000 5.0000000000
1641000.000000 5.0000000000
1642000.000000 5.0000000000
1643000.000000 3.5714285714
1644000.000000 4.1666666667
1645000.000000 3.5714285714
1646000.000000 4.1666666667
1647000.000000 3.5714285714
1648000.000000 4.1666666667
1649000.000000 4.1666666667
1650000.000000 4.1666666667
1651000.000000 3.5714285714
1652000.000000 3.5714285714
1653000.000000 3.5714285714
1654000.000000 4.1666666667
1655000.000000 4.1666666667
1656000.000000 3.1250000000
1657000.000000 4.1666666667
1658000.000000 5.0000000000
1659000.000000 4.1666666667
1660000.000000 5.0000000000
1661000.000000 4.1666666667
1662000.000000 4.1666666667
1663000.000000 5.0000000000
1664000.000000 4.1666666667
1665000.000000 5.0000000000
1666000.000000 8.3333333333
1667000.000000 4.1666666667
1668000.000000 6.2500000000
1669000.000000 5.0000000000
1670000.000000 2.2727272727
1671000.000000 4.1666666667
1672000.000000 6.2500000000
1673000.000000 5.0000000000
1674000.000000 6.2500000000
1675000.000000 3.5714285714
1676000.000000 5.0000000000
1677000.000000 3.5714285714
1678000.000000 5.0000000000
1679000.000000 3.5714285714
1680000.000000 6.2500000000
1681000.000000 4.1666666667
1682000.000000 6.2500000000
1683000.000000 8.3333333333
1684000.000000 4.1666666667
1685000.000000 3.5714285714
1686000.000000 5.0000000000
1687000.000000 3.5714285714
1688000.000000 6.2500000000
1689000.000000 8.3333333333
1690000.000000 8.3333333333
1691000.000000 4.1666666667
1692000.000000 8.3333333333
1693000.000000 4.1666666667
1694000.000000 8.3333333333
1695000.000000 3.5714285714
1696000.000000 3.5714285714
1697000.000000 4.1666666667
1698000.000000 5.0000000000
1699000.000000 8.3333333333
1700000.000000 4.1666666667
1701000.000000 4.1666666667
1702000.000000 6.2500000000
1703000.000000 6.2500000000
1704000.000000 5.0000000000
1705000.000000 6.2500000000
1706000.000000 6.2500000000
1707000.000000 5.0000000000
1708000.000000 4.1666666667
1709000.000000 5.0000000000
1710000.000000 8.3333333333
1711000.000000 6.2500000000
1712000.000000 5.0000000000
1713000.000000 8.3333333333
1714000.000000 8.3333333333
1715000.000000 8.3333333333
1716000.000000 3.5714285714
1717000.000000 6.2500000000
1718000.000000 2.7777777778
1719000.000000 8.3333333333
1720000.000000 5.0000000000
1721000.000000 4.1666666667
1722000.000000 6.2500000000
1723000.000000 2.7777777778
1724000.000000 2.7777777778
1725000.000000 4.1666666667
1726000.000000 5.0000000000
1727000.000000 3.5714285714
1728000.000000 6.2500000000
1729000.000000 5.0000000000
1730000.000000 6.2500000000
1731000.000000 3.1250000000
1732000.000000 6.2500000000
1733000.000000 4.1666666667
1734000.000000 5.0000000000
1735000.000000 5.0000000000
1736000.000000 8.3333333333
1737000.000000 5.0000000000
1738000.000000 4.1666666667
1739000.000000 4.1666666667
1740000.000000 5.0000000000
1741000.000000 6.2500000000
1742000.000000 8.3333333333
1743000.000000 6.2500000000
1744000.000000 4.1666666667
1745000.000000 5.0000000000
1746000.000000 3.5714285714
1747000.000000 6.2500000000
1748000.000000 5.0000000000
1749000.000000 5.0000000000
1750000.000000 5.0000000000
1751000.000000 8.3333333333
1752000.000000 3.5714285714
1753000.000000 4.1666666667
1754000.000000 3.5714285714
1755000.000000 5.0000000000
1756000.000000 6.2500000000
1757000.000000 4.1666666667
1758000.000000 8.3333333333
1759000.000000 6.2500000000
1760000.000000 5.0000000000
1761000.000000 5.0000000000
1762000.000000 6.2500000000
1763000.000000 8.3333333333
1764000.000000 3.5714285714
1765000.000000 6.2500000000
1766000.000000 4.1666666667
1767000.000000 4.1666666667
1768000.000000 4.1666666667
1769000.000000 5.0000000000
1770000.000000 6.2500000000
1771000.000000 6.2500000000
1772000.000000 4.1666666667
1773000.000000 4.1666666667
1774000.000000 3.1250000000
1775000.000000 2.7777777778
1776000.000000 4.1666666667
1777000.000000 6.2500000000
1778000.000000 3.5714285714
1779000.000000 6.2500000000
1780000.000000 8.3333333333
1781000.000000 8.3333333333
1782000.000000 8.3333333333
1783000.000000 8.3333333333
1784000.000000 6.2500000000
1785000.000000 3.1250000000
1786000.000000 5.0000000000
1787000.000000 6.2500000000
1788000.000000 8.3333333333
1789000.000000 5.0000000000
1790000.000000 6.2500000000
1791000.000000 5.0000000000
1792000.000000 6.2500000000
1793000.000000 5.0000000000
1794000.000000 6.2500000000
1795000.000000 5.0000000000
1796000.000000 3.5714285714
1797000.000000 8.3333333333
1798000.000000 5.0000000000
1799000.000000 4.1666666667
1800000.000000 4.1666666667
1801000.000000 3.1250000000
1802000.000000 4.1666666667
1803000.000000 3.1250000000
1804000.000000 3.5714285714
1805000.000000 2.7777777778
1806000.000000 2.7777777778
1807000.000000 6.2500000000
1808000.000000 5.0000000000
1809000.000000 5.0000000000
1810000.000000 5.0000000000
1811000.000000 6.2500000000
1812000.000000 4.1666666667
1813000.000000 3.5714285714
1814000.000000 4.1666666667
1815000.000000 6.2500000000
1816000.000000 2.7777777778
1817000.000000 5.0000000000
1818000.000000 5.0000000000
1819000.000000 4.1666666667
1820000.000000 4.1666666667
1821000.000000 6.2500000000
1822000.000000 3.1250000000
1823000.000000 3.5714285714
1824000.000000 3.5714285714
1825000.000000 3.5714285714
1826000.000000 2.7777777778
1827000.000000 3.1250000000
1828000.000000 3.1250000000
1829000.000000 2.7777777778
1830000.000000 3.1250000000
1831000.000000 4.1666666667
1832000.000000 5.0000000000
1833000.000000 5.0000000000
1834000.000000 3.1250000000
1835000.000000 3.5714285714
1836000.000000 3.5714285714
1837000.000000 5.0000000000
1838000.000000 4.1666666667
1839000.000000 3.5714285714
1840000.000000 4.1666666667
1841000.000000 3.5714285714
1842000.000000 4.1666666667
1843000.000000 3.5714285714
1844000.000000 2.7777777778
1845000.000000 2.7777777778
1846000.000000 3.1250000000
1847000.000000 3.5714285714
1848000.000000 3.5714285714
1849000.000000 4.1666666667
1850000.000000 2.5000000000
1851000.000000 4.1666666667
1852000.000000 3.5714285714
1853000.000000 4.1666666667
1854000.000000 2.7777777778
1855000.000000 3.5714285714
1856000.000000 6.2500000000
1857000.000000 4.1666666667
1858000.000000 3.1250000000
1859000.000000 3.5714285714
1860000.000000 2.5000000000
1861000.000000 6.2500000000
1862000.000000 2.5000000000
1863000.000000 5.0000000000
1864000.000000 5.0000000000
1865000.000000 4.1666666667
1866000.000000 5.0000000000
1867000.000000 2.7777777778
1868000.000000 3.5714285714
1869000.000000 5.0000000000
1870000.000000 6.2500000000
1871000.000000 5.0000000000
1872000.000000 5.0000000000
1873000.000000 3.5714285714
1874000.000000 4.1666666667
1875000.000000 3.5714285714
1876000.000000 8.3333333333
1877000.000000 4.1666666667
1878000.000000 8.3333333333
1879000.000000 5.0000000000
1880000.000000 4.1666666667
1881000.000000 4.1666666667
1882000.000000 5.0000000000
1883000.000000 5.0000000000
1884000.000000 3.5714285714
1885000.000000 3.5714285714
1886000.000000 2.7777777778
1887000.000000 3.5714285714
1888000.000000 5.0000000000
1889000.000000 3.1250000000
1890000.000000 3.5714285714
1891000.000000 4.1666666667
1892000.000000 2.5000000000
1893000.000000 3.1250000000
1894000.000000 2.7777777778
1895000.000000 2.5000000000
1896000.000000 3.5714285714
1897000.000000 3.1250000000
1898000.000000 3.1250000000
1899000.000000 2.0833333333
1900000.000000 2.7777777778
1901000.000000 4.1666666667
1902000.000000 3.5714285714
1903000.000000 3.1250000000
1904000.000000 5.0000000000
1905000.000000 2.5000000000
1906000.000000 4.1666666667
1907000.000000 2.7777777778
1908000.000000 3.1250000000
1909000.000000 3.5714285714
1910000.000000 2.5000000000
1911000.000000 3.1250000000
1912000.000000 2.7777777778
1913000.000000 5.0000000000
1914000.000000 3.5714285714
1915000.000000 3.1250000000
1916000.000000 2.5000000000
1917000.000000 3.5714285714
1918000.000000 3.5714285714
1919000.000000 6.2500000000
1920000.000000 3.5714285714
1921000.000000 4.1666666667
1922000.000000 3.5714285714
1923000.000000 4.1666666667
1924000.000000 6.2500000000
1925000.000000 2.2727272727
1926000.000000 5.0000000000
1927000.000000 4.1666666667
1928000.000000 5.0000000000
1929000.000000 3.1250000000
1930000.000000 3.5714285714
1931000.000000 3.5714285714
1932000.000000 3.1250000000
1933000.000000 2.7777777778
1934000.000000 3.1250000000
1935000.000000 5.0000000000
1936000.000000 3.1250000000
1937000.000000 4.1666666667
1938000.000000 3.1250000000
1939000.000000 5.0000000000
1940000.000000 3.5714285714
1941000.000000 3.5714285714
1942000.000000 3.5714285714
1943000.000000 5.0000000000
1944000.000000 6.2500000000
1945000.000000 4.1666666667
1946000.000000 3.1250000000
1947000.000000 4.1666666667
1948000.000000 4.1666666667
1949000.000000 3.5714285714
1950000.000000 4.1666666667
1951000.000000 5.0000000000
1952000.000000 3.1250000000
1953000.000000 3.1250000000
1954000.000000 2.0833333333
1955000.000000 3.5714285714
1956000.000000 4.1666666667
1957000.000000 3.1250000000
1958000.000000 6.2500000000
1959000.000000 5.0000000000
1960000.000000 3.5714285714
1961000.000000 5.0000000000
1962000.000000 4.1666666667
1963000.000000 3.1250000000
1964000.000000 1.9230769231
1965000.000000 3.1250000000
1966000.000000 6.2500000000
1967000.000000 3.5714285714
1968000.000000 6.2500000000
1969000.000000 4.1666666667
1970000.000000 3.5714285714
1971000.000000 5.0000000000
1972000.000000 4.1666666667
1973000.000000 3.1250000000
1974000.000000 3.5714285714
1975000.000000 4.1666666667
1976000.000000 2.7777777778
1977000.000000 3.1250000000
1978000.000000 2.7777777778
1979000.000000 3.1250000000
1980000.000000 3.5714285714
1981000.000000 3.1250000000
1982000.000000 4.1666666667
1983000.000000 3.1250000000
1984000.000000 4.1666666667
1985000.000000 3.1250000000
1986000.000000 2.7777777778
1987000.000000 3.1250000000
1988000.000000 2.7777777778
1989000.000000 2.7777777778
1990000.000000 2.5000000000
1991000.000000 2.7777777778
1992000.000000 3.1250000000
1993000.000000 3.5714285714
1994000.000000 2.7777777778
1995000.000000 5.0000000000
1996000.000000 3.1250000000
1997000.000000 3.1250000000
1998000.000000 2.5000000000
1999000.000000 2.7777777778
2000000.000000 2.5000000000
2001000.000000 3.5714285714
2002000.000000 4.1666666667
2003000.000000 3.5714285714
2004000.000000 3.5714285714
2005000.000000 3.5714285714
2006000.000000 3.1250000000
2007000.000000 6.2500000000
2008000.000000 6.2500000000
2009000.000000 2.7777777778
2010000.000000 3.5714285714
2011000.000000 2.7777777778
2012000.000000 3.1250000000
2013000.000000 3.1250000000
2014000.000000 5.0000000000
2015000.000000 4.1666666667
2016000.000000 3.5714285714
2017000.000000 3.1250000000
2018000.000000 4.1666666667
2019000.000000 3.5714285714
2020000.000000 3.5714285714
2021000.000000 5.0000000000
2022000.000000 2.7777777778
2023000.000000 3.1250000000
2024000.000000 3.5714285714
2025000.000000 4.1666666667
2026000.000000 3.1250000000
2027000.000000 4.1666666667
2028000.000000 3.1250000000
2029000.000000 3.5714285714
2030000.000000 5.0000000000
2031000.000000 3.1250000000
2032000.000000 3.1250000000
2033000.000000 3.1250000000
2034000.000000 2.5000000000
2035000.000000 3.5714285714
2036000.000000 4.1666666667
2037000.000000 3.5714285714
2038000.000000 3.5714285714
2039000.000000 5.0000000000
2040000.000000 3.5714285714
2041000.000000 4.1666666667
2042000.000000 5.0000000000
2043000.000000 3.1250000000
2044000.000000 5.0000000000
2045000.000000 3.5714285714
2046000.000000 4.1666666667
2047000.000000 4.1666666667
2048000.000000 3.1250000000
2049000.000000 5.0000000000
2050000.000000 4.1666666667
2051000.000000 3.5714285714
2052000.000000 5.0000000000
2053000.000000 6.2500000000
2054000.000000 5.0000000000
2055000.000000 3.5714285714
2056000.000000 2.7777777778
2057000.000000 4.1666666667
2058000.000000 3.1250000000
2059000.000000 3.1250000000
2060000.000000 4.1666666667
2061000.000000 2.5000000000
2062000.000000 4.1666666667
2063000.000000 5.0000000000
2064000.000000 2.7777777778
2065000.000000 2.0833333333
2066000.000000 2.0833333333
2067000.000000 2.7777777778
